Title_x,MACID,SYSID,NameMAC,DescriptionMAC,Status,Duration,Fre,QRCode_x,Modified_x,Created_x,Modified By,Title_y,PLANTID,NameSYS,DescriptionSYS,QRCode_y,Modified_y,Created_y,Title,NameP,AddressP
3,217,50,PAU 06 (CO2),,1,60,480,DOP-AHU-PAU 06 (CO2),9/15/2021 2:08 AM,9/13/2021 12:35 PM,Kim Nguyen Hoang {SPVB - Contractor},,3,AHU,Hệ thống điều hòa trung tâm,DOP-AHU,9/15/2021 2:12 AM,9/13/2021 12:27 PM,DOP,Dong Nai Plant,Đồng Nai 
3,218,50,AHU 07 (SYRUP 2),,1,60,480,DOP-AHU-AHU 07 (SYRUP 2),9/15/2021 2:08 AM,9/13/2021 12:35 PM,Kim Nguyen Hoang {SPVB - Contractor},,3,AHU,Hệ thống điều hòa trung tâm,DOP-AHU,9/15/2021 2:12 AM,9/13/2021 12:27 PM,DOP,Dong Nai Plant,Đồng Nai 
3,219,50,AHU 08 (TEA),,1,60,480,DOP-AHU-AHU 08 (TEA),9/15/2021 2:08 AM,9/13/2021 12:35 PM,Kim Nguyen Hoang {SPVB - Contractor},,3,AHU,Hệ thống điều hòa trung tâm,DOP-AHU,9/15/2021 2:12 AM,9/13/2021 12:27 PM,DOP,Dong Nai Plant,Đồng Nai 
3,220,50,AHU 8.1 (BIB),,1,60,480,DOP-AHU-AHU 8.1 (BIB),9/15/2021 2:09 AM,9/13/2021 12:35 PM,Kim Nguyen Hoang {SPVB - Contractor},,3,AHU,Hệ thống điều hòa trung tâm,DOP-AHU,9/15/2021 2:12 AM,9/13/2021 12:27 PM,DOP,Dong Nai Plant,Đồng Nai 
3,221,50,AHU 09 (FILL-X),,1,60,480,DOP-AHU-AHU 09 (FILL-X),9/15/2021 2:09 AM,9/13/2021 12:35 PM,Kim Nguyen Hoang {SPVB - Contractor},,3,AHU,Hệ thống điều hòa trung tâm,DOP-AHU,9/15/2021 2:12 AM,9/13/2021 12:27 PM,DOP,Dong Nai Plant,Đồng Nai 
3,222,50,AHU 10 (PRE-X),,1,60,480,DOP-AHU-AHU 10 (PRE-X),9/15/2021 2:09 AM,9/13/2021 12:35 PM,Kim Nguyen Hoang {SPVB - Contractor},,3,AHU,Hệ thống điều hòa trung tâm,DOP-AHU,9/15/2021 2:12 AM,9/13/2021 12:27 PM,DOP,Dong Nai Plant,Đồng Nai 
3,223,50,PAU 9 (CO2),,1,60,480,DOP-AHU-PAU 9 (CO2),9/15/2021 2:09 AM,9/13/2021 12:35 PM,Kim Nguyen Hoang {SPVB - Contractor},,3,AHU,Hệ thống điều hòa trung tâm,DOP-AHU,9/15/2021 2:12 AM,9/13/2021 12:27 PM,DOP,Dong Nai Plant,Đồng Nai 
3,224,50,AHU 11 (FILL-Y),,1,60,480,DOP-AHU-AHU 11 (FILL-Y),9/15/2021 2:09 AM,9/13/2021 12:35 PM,Kim Nguyen Hoang {SPVB - Contractor},,3,AHU,Hệ thống điều hòa trung tâm,DOP-AHU,9/15/2021 2:12 AM,9/13/2021 12:27 PM,DOP,Dong Nai Plant,Đồng Nai 
3,225,50,AHU 12 (PRE-Y),,1,60,480,DOP-AHU-AHU 12 (PRE-Y),9/15/2021 2:09 AM,9/13/2021 12:35 PM,Kim Nguyen Hoang {SPVB - Contractor},,3,AHU,Hệ thống điều hòa trung tâm,DOP-AHU,9/15/2021 2:12 AM,9/13/2021 12:27 PM,DOP,Dong Nai Plant,Đồng Nai 
3,226,50,AHU 13.1(FILL-Q),,1,60,480,DOP-AHU-AHU 13.1(FILL-Q),9/15/2021 2:09 AM,9/13/2021 12:35 PM,Kim Nguyen Hoang {SPVB - Contractor},,3,AHU,Hệ thống điều hòa trung tâm,DOP-AHU,9/15/2021 2:12 AM,9/13/2021 12:27 PM,DOP,Dong Nai Plant,Đồng Nai 
3,227,50,AHU 13 (FILL-Q),,1,60,480,DOP-AHU-AHU 13 (FILL-Q),9/15/2021 2:09 AM,9/13/2021 12:35 PM,Kim Nguyen Hoang {SPVB - Contractor},,3,AHU,Hệ thống điều hòa trung tâm,DOP-AHU,9/15/2021 2:12 AM,9/13/2021 12:27 PM,DOP,Dong Nai Plant,Đồng Nai 
3,228,50,AHU 14 (FILL-Z),,1,60,480,DOP-AHU-AHU 14 (FILL-Z),9/15/2021 2:09 AM,9/13/2021 12:35 PM,Kim Nguyen Hoang {SPVB - Contractor},,3,AHU,Hệ thống điều hòa trung tâm,DOP-AHU,9/15/2021 2:12 AM,9/13/2021 12:27 PM,DOP,Dong Nai Plant,Đồng Nai 
3,229,50,PAU 14 (CO2),,1,60,480,DOP-AHU-PAU 14 (CO2),9/15/2021 2:09 AM,9/13/2021 12:35 PM,Kim Nguyen Hoang {SPVB - Contractor},,3,AHU,Hệ thống điều hòa trung tâm,DOP-AHU,9/15/2021 2:12 AM,9/13/2021 12:27 PM,DOP,Dong Nai Plant,Đồng Nai 
,240,50,Nhiệt độ phòng fill T,,1,240,480,DOP-AHU-Nhiệt độ phòng fill T,9/23/2021 9:55 AM,9/21/2021 1:31 AM,Kim Nguyen Hoang {SPVB - Contractor},,3,AHU,Hệ thống điều hòa trung tâm,DOP-AHU,9/15/2021 2:12 AM,9/13/2021 12:27 PM,DOP,Dong Nai Plant,Đồng Nai 
,241,50,Nhiệt độ phòng blower T,,1,240,480,DOP-AHU-Nhiệt độ phòng blower T,9/23/2021 9:55 AM,9/21/2021 1:31 AM,Kim Nguyen Hoang {SPVB - Contractor},,3,AHU,Hệ thống điều hòa trung tâm,DOP-AHU,9/15/2021 2:12 AM,9/13/2021 12:27 PM,DOP,Dong Nai Plant,Đồng Nai 
,242,50,Nhiệt độ phòng fill U,,1,240,480,DOP-AHU-Nhiệt độ phòng fill U,9/23/2021 9:55 AM,9/21/2021 1:31 AM,Kim Nguyen Hoang {SPVB - Contractor},,3,AHU,Hệ thống điều hòa trung tâm,DOP-AHU,9/15/2021 2:12 AM,9/13/2021 12:27 PM,DOP,Dong Nai Plant,Đồng Nai 
,243,50,Nhiệt độ phòng Syrup 1,,1,240,480,DOP-AHU-Nhiệt độ phòng Syrup 1,9/23/2021 9:55 AM,9/21/2021 1:31 AM,Kim Nguyen Hoang {SPVB - Contractor},,3,AHU,Hệ thống điều hòa trung tâm,DOP-AHU,9/15/2021 2:12 AM,9/13/2021 12:27 PM,DOP,Dong Nai Plant,Đồng Nai 
,244,50,Nhiệt độ phòng filler W,,1,240,480,DOP-AHU-Nhiệt độ phòng filler W,9/23/2021 9:55 AM,9/21/2021 1:31 AM,Kim Nguyen Hoang {SPVB - Contractor},,3,AHU,Hệ thống điều hòa trung tâm,DOP-AHU,9/15/2021 2:12 AM,9/13/2021 12:27 PM,DOP,Dong Nai Plant,Đồng Nai 
,245,50,Nhiệt độ phòng filler X,,1,240,480,DOP-AHU-Nhiệt độ phòng filler X,9/23/2021 9:55 AM,9/21/2021 1:31 AM,Kim Nguyen Hoang {SPVB - Contractor},,3,AHU,Hệ thống điều hòa trung tâm,DOP-AHU,9/15/2021 2:12 AM,9/13/2021 12:27 PM,DOP,Dong Nai Plant,Đồng Nai 
,246,50,Nhiệt độ phòng filler Y,,1,240,480,DOP-AHU-Nhiệt độ phòng filler Y,9/23/2021 9:56 AM,9/21/2021 1:31 AM,Kim Nguyen Hoang {SPVB - Contractor},,3,AHU,Hệ thống điều hòa trung tâm,DOP-AHU,9/15/2021 2:12 AM,9/13/2021 12:27 PM,DOP,Dong Nai Plant,Đồng Nai 
,247,50,Nhiệt độ phòng filler Q,,1,240,480,DOP-AHU-Nhiệt độ phòng filler Q,9/23/2021 9:56 AM,9/21/2021 1:31 AM,Kim Nguyen Hoang {SPVB - Contractor},,3,AHU,Hệ thống điều hòa trung tâm,DOP-AHU,9/15/2021 2:12 AM,9/13/2021 12:27 PM,DOP,Dong Nai Plant,Đồng Nai 
,248,50,Nhiệt độ phòng filler Z,,1,240,480,DOP-AHU-Nhiệt độ phòng filler Z,9/23/2021 9:56 AM,9/21/2021 1:31 AM,Kim Nguyen Hoang {SPVB - Contractor},,3,AHU,Hệ thống điều hòa trung tâm,DOP-AHU,9/15/2021 2:12 AM,9/13/2021 12:27 PM,DOP,Dong Nai Plant,Đồng Nai 
,249,50,Nhiệt độ phòng BIB,,1,240,480,DOP-AHU-Nhiệt độ phòng BIB,9/23/2021 9:56 AM,9/21/2021 1:31 AM,Kim Nguyen Hoang {SPVB - Contractor},,3,AHU,Hệ thống điều hòa trung tâm,DOP-AHU,9/15/2021 2:12 AM,9/13/2021 12:27 PM,DOP,Dong Nai Plant,Đồng Nai 
,250,50,Nhiệt độ phòng trích li trà,,1,240,480,DOP-AHU-Nhiệt độ phòng trích li trà,9/23/2021 9:56 AM,9/21/2021 1:31 AM,Kim Nguyen Hoang {SPVB - Contractor},,3,AHU,Hệ thống điều hòa trung tâm,DOP-AHU,9/15/2021 2:12 AM,9/13/2021 12:27 PM,DOP,Dong Nai Plant,Đồng Nai 
,251,50,Nhiệt độ phòng Syrup 2,,1,240,480,DOP-AHU-Nhiệt độ phòng Syrup 2,9/23/2021 9:56 AM,9/21/2021 1:31 AM,Kim Nguyen Hoang {SPVB - Contractor},,3,AHU,Hệ thống điều hòa trung tâm,DOP-AHU,9/15/2021 2:12 AM,9/13/2021 12:27 PM,DOP,Dong Nai Plant,Đồng Nai 
1,231,51,Hệ thống điện Uti 1,,1,60,480,DOP-Elect 1-Hệ thống điện Uti 1,9/16/2021 9:06 PM,9/13/2021 12:35 PM,Kim Nguyen Hoang {SPVB - Contractor},,3,Elect 1,Hệ thống điện 1,DOP-Elect 1,9/15/2021 2:12 AM,9/13/2021 12:27 PM,DOP,Dong Nai Plant,Đồng Nai 
1,232,52,Hệ thống điện Uti 2,,1,60,480,DOP-Elect 2-Hệ thống điện Uti 2,9/15/2021 2:10 AM,9/13/2021 12:35 PM,Kim Nguyen Hoang {SPVB - Contractor},,3,Elect 2,Hệ thống điện 2,DOP-Elect 2,9/15/2021 2:12 AM,9/13/2021 12:27 PM,DOP,Dong Nai Plant,Đồng Nai 
1,233,53,Máy phát điện,,1,60,480,DOP-Máy phát điện-Máy phát điện,9/15/2021 2:10 AM,9/13/2021 12:35 PM,Kim Nguyen Hoang {SPVB - Contractor},,3,Máy phát điện,Máy phát điện,DOP-Máy phát điện,9/15/2021 2:12 AM,9/13/2021 12:27 PM,DOP,Dong Nai Plant,Đồng Nai 
,234,58,Hệ thống Chiller FCU,,1,60,480,DOP-Cooling Spot-Hệ thống Chiller FCU,9/18/2021 8:37 PM,9/13/2021 12:35 PM,Kim Nguyen Hoang {SPVB - Contractor},,3,Cooling spot,Cooling spot,DOP-Cooling spot,9/15/2021 2:12 AM,9/13/2021 12:27 PM,DOP,Dong Nai Plant,Đồng Nai 
,238,60,Trạm bơm Cooling (U1),,1,60,480,DOP-Trạm bơm Cooling-Trạm bơm Cooling (U1),9/17/2021 7:08 PM,9/17/2021 5:37 AM,Kim Nguyen Hoang {SPVB - Contractor},,3,Trạm bơm Cooling,Hệ thống trạm bơm Cooling,DOP-Trạm bơm Cooling,9/17/2021 5:32 AM,9/17/2021 5:32 AM,DOP,Dong Nai Plant,Đồng Nai 
,239,60,Trạm bơm Cooling (U2),,1,60,480,DOP-Trạm bơm Cooling-Trạm bơm Cooling (U2),9/17/2021 7:09 PM,9/17/2021 5:37 AM,Kim Nguyen Hoang {SPVB - Contractor},,3,Trạm bơm Cooling,Hệ thống trạm bơm Cooling,DOP-Trạm bơm Cooling,9/17/2021 5:32 AM,9/17/2021 5:32 AM,DOP,Dong Nai Plant,Đồng Nai 
